1.079725397E1,5.043920757E1,1.536316535E1,2.941070824E2,3.391453473E2,1.480000019E0,2.566406250E1,3.092769173E-1,3.982500722E0,4.000000000E0,-1.000000000E0
1.179690778E1,5.043922086E1,1.536317356E1,2.943185692E2,3.393567902E2,1.500000000E0,2.390625000E1,3.108726037E-1,3.720923304E0,4.000000000E0,-1.000000000E0
1.279658639E1,5.043923398E1,1.536318270E1,2.947797508E2,3.398179283E2,1.509999990E0,2.953125000E1,3.123324464E-1,3.535533906E0,4.000000000E0,-1.000000000E0
1.379628909E1,5.043924613E1,1.536319049E1,2.940152245E2,3.390533618E2,1.500000000E0,2.812500000E1,3.138308855E-1,3.535533906E0,4.000000000E0,-1.000000000E0
1.479600203E1,5.043925802E1,1.536320044E1,2.940152247E2,3.390533222E2,1.500000000E0,2.812500767E1,3.150940669E-1,4.236902635E0,4.079631193E0,-1.000000000E0
1.579573452E1,5.043926682E1,1.536321173E1,2.949047511E2,3.399428183E2,1.509999990E0,3.199219618E1,3.164388353E-1,4.236902749E0,4.079631262E0,-1.000000000E0
1.679549026E1,5.043927763E1,1.536322023E1,2.949593165E2,3.399973477E2,1.429999948E0,2.882813248E1,3.174665842E-1,4.257263641E0,4.071293661E0,-1.000000000E0
1.779525363E1,5.043928630E1,1.536322525E1,2.938321192E2,3.388701218E2,1.240000010E0,2.988281920E1,3.192318996E-1,4.308371683E0,4.050112359E0,-1.000000000E0
1.879503417E1,5.043930147E1,1.536323264E1,2.938475001E2,3.388854530E2,1.600000024E0,2.601563262E1,3.204980136E-1,4.248301450E0,6.006658526E0,-1.000000000E0
1.979483843E1,5.043931214E1,1.536323887E1,2.946469385E2,3.396848563E2,1.419999957E0,2.671875693E1,3.217774914E-1,4.296736192E0,6.005756126E0,-1.000000000E0
2.079464722E1,5.043932347E1,1.536324201E1,2.945877344E2,3.396256155E2,1.419999957E0,2.390625624E1,3.231767179E-1,4.487125219E0,6.002108414E0,-1.000000000E0
2.179447269E1,5.043933568E1,1.536324681E1,2.945111353E2,3.395489766E2,1.419999957E0,2.425781883E1,3.245044372E-1,4.419556255E0,6.003421341E0,-1.000000000E0
2.279430854E1,5.043934742E1,1.536325019E1,2.946773340E2,3.397151373E2,1.289999962E0,2.003906730E1,3.264029599E-1,4.575876860E0,6.000353171E0,-1.000000000E0
2.379415607E1,5.043936404E1,1.536325637E1,2.947532618E2,3.397910110E2,1.580000043E0,2.003906838E1,3.277375134E-1,4.357556435E0,6.004608282E0,-1.000000000E0
2.479401052E1,5.043937600E1,1.536325796E1,2.936955225E2,3.387332334E2,1.289999962E0,1.828125439E1,3.293357163E-1,4.302491755E0,6.005648202E0,-1.000000000E0
2.579387593E1,5.043938948E1,1.536326576E1,2.948905909E2,3.399282573E2,1.470000029E0,2.039063056E1,3.308445220E-1,4.340854179E0,6.004925128E0,-1.000000000E0
2.679374778E1,5.043940190E1,1.536327436E1,2.947281763E2,3.397658015E2,1.419999957E0,2.179688072E1,3.325544139E-1,4.311885666E0,6.005471744E0,-1.000000000E0
2.779362845E1,5.043941610E1,1.536328362E1,2.956803858E2,3.407179640E2,1.539999962E0,2.039063082E1,3.342627095E-1,4.172728375E0,6.008045857E0,-1.000000000E0
2.879351580E1,5.043943000E1,1.536329388E1,2.959810450E2,3.410185770E2,1.590000033E0,2.003906841E1,3.359508336E-1,4.073136336E0,6.009835611E0,-1.000000000E0
2.979341066E1,5.043944367E1,1.536330427E1,2.961845362E2,3.412220227E2,1.590000033E0,2.003906841E1,3.376068188E-1,4.236905276E0,4.079632221E0,-1.000000000E0
3.079331100E1,5.043945737E1,1.536331342E1,2.954627345E2,3.405001755E2,1.590000033E0,2.144531881E1,3.391791575E-1,4.236905471E0,4.079632302E0,-1.000000000E0
3.179321730E1,5.043947073E1,1.536332070E1,2.950126612E2,3.400500583E2,1.529999971E0,2.109375598E1,3.416873863E-1,4.236905668E0,4.079632380E0,-1.000000000E0
3.279312932E1,5.043949218E1,1.536333165E1,2.952492336E2,3.402865603E2,2.069999933E0,1.968750757E1,3.435946613E-1,4.236905922E0,4.079632459E0,-1.000000000E0
3.379304695E1,5.043950828E1,1.536334096E1,2.948705715E2,3.399078452E2,2.069999933E0,2.003907020E1,3.458200547E-1,4.236906153E0,4.079632550E0,-1.000000000E0
3.479296899E1,5.043949861E1,1.536336847E1,2.902777122E2,3.353150111E2,9.153346243E-1,8.563269566E1,3.468096494E-1,4.848323363E0,3.212210703E0,-1.000000000E0
3.579289544E1,5.043949659E1,1.536338208E1,2.903032827E2,3.353405853E2,8.491984960E-1,1.058712506E2,3.483702405E-1,4.850290646E0,3.209239425E0,-1.000000000E0
3.679282618E1,5.043951036E1,1.536338639E1,2.902515427E2,3.352888007E2,6.942590007E-1,4.978229859E1,3.495700867E-1,4.849273387E0,3.210776331E0,-1.000000000E0
3.779276145E1,5.043949991E1,1.536339063E1,2.904418489E2,3.354791393E2,8.429740385E-1,6.200678389E1,3.513188667E-1,4.807477382E0,3.273025856E0,-1.000000000E0
3.879270029E1,5.043951376E1,1.536340232E1,2.902222933E2,3.352595373E2,1.181579335E0,4.876876207E1,3.533977478E-1,4.820439019E0,3.253906067E0,-1.000000000E0
3.979264235E1,5.043953234E1,1.536340551E1,2.901604491E2,3.351976334E2,1.252877497E0,3.406379594E1,3.550841936E-1,4.824631498E0,3.247686552E0,-1.000000000E0
4.079258823E1,5.043954711E1,1.536341095E1,2.902771936E2,3.353143298E2,1.389278165E0,2.740876868E1,3.573746497E-1,4.825231631E0,3.246794842E0,-1.000000000E0
4.179253721E1,5.043956645E1,1.536342206E1,2.902584240E2,3.352954965E2,1.516231096E0,2.680685899E1,3.595952611E-1,4.826537381E0,3.244853454E0,-1.000000000E0
4.279248834E1,5.043958482E1,1.536343437E1,2.904118806E2,3.354488922E2,1.625192404E0,3.263191561E1,3.614496165E-1,4.811536192E0,3.267056245E0,-1.000000000E0
4.379244304E1,5.043960107E1,1.536344029E1,2.905131931E2,3.355501519E2,1.600823328E0,2.784292741E1,3.631219274E-1,4.803884982E0,3.278296221E0,-1.000000000E0
4.479239976E1,5.043961367E1,1.536345317E1,2.903498005E2,3.353867166E2,1.619186112E0,2.853890826E1,3.649564532E-1,4.799176255E0,3.285185582E0,-1.000000000E0
4.579236007E1,5.043962956E1,1.536346016E1,2.904045626E2,3.354414267E2,1.608954829E0,2.321722148E1,3.668686143E-1,4.789220041E0,3.299683081E0,-1.000000000E0
4.679232109E1,5.043964448E1,1.536347358E1,2.907382857E2,3.357750997E2,1.615744117E0,2.466135743E1,3.685129322E-1,4.782467936E0,3.309461811E0,-1.000000000E0
4.779228508E1,5.043965814E1,1.536348246E1,2.903552662E2,3.353920351E2,1.612491678E0,2.453728848E1,3.702649403E-1,4.774069962E0,3.321564846E0,-1.000000000E0
4.879225099E1,5.043966971E1,1.536349925E1,2.906916415E2,3.357283702E2,1.627526890E0,2.877164763E1,3.720348730E-1,4.770588418E0,3.326563268E0,-1.000000000E0
4.979221845E1,5.043968368E1,1.536351124E1,2.907013283E2,3.357380102E2,1.623870305E0,2.805320990E1,3.737677057E-1,4.766324027E0,3.332670446E0,-1.000000000E0
5.079218733E1,5.043969751E1,1.536352252E1,2.902926413E2,3.353292770E2,1.608759063E0,3.067226895E1,3.752729705E-1,4.764126434E0,3.335811198E0,-1.000000000E0
5.179215813E1,5.043970916E1,1.536353332E1,2.900072362E2,3.350438326E2,1.588698055E0,3.126861043E1,3.775731213E-1,4.762992581E0,3.337429956E0,-1.000000000E0
5.279213130E1,5.043972693E1,1.536354997E1,2.901543072E2,3.351908438E2,1.620160329E0,3.532605085E1,3.793443641E-1,4.762182284E0,3.338586066E0,-1.000000000E0
5.379210448E1,5.043973883E1,1.536356660E1,2.901407798E2,3.351772753E2,1.604295624E0,4.053132891E1,3.813142091E-1,4.759556340E0,3.342328601E0,-1.000000000E0
5.479208040E1,5.043975552E1,1.536357591E1,2.898920845E2,3.349285250E2,1.603022658E0,3.186023548E1,3.834953293E-1,4.757225648E0,3.345645105E0,-1.000000000E0
5.579205692E1,5.043977503E1,1.536357277E1,2.898841034E2,3.349204825E2,1.616055168E0,1.983299281E1,3.850532498E-1,4.755697991E0,3.347816251E0,-1.000000000E0
5.679203486E1,5.043978895E1,1.536357027E1,2.897506447E2,3.347869800E2,1.622727788E0,1.213563284E1,3.865411704E-1,4.750686339E0,3.354924193E0,-1.000000000E0
5.779201281E1,5.043980232E1,1.536356934E1,2.898385815E2,3.348748745E2,1.618910800E0,1.010335346E1,3.882621275E-1,4.747727381E0,3.359110261E0,-1.000000000E0
5.879199266E1,5.043981706E1,1.536357675E1,2.896140289E2,3.346502735E2,1.619979522E0,1.549162720E1,3.897104714E-1,4.745222898E0,3.362647273E0,-1.000000000E0
5.979197419E1,5.043983007E1,1.536357778E1,2.896431339E2,3.346793369E2,1.606035237E0,1.626591738E1,3.910381186E-1,4.743801746E0,3.364651844E0,-1.000000000E0
6.079195583E1,5.043984197E1,1.536357917E1,2.895891044E2,3.346252693E2,1.620931391E0,1.556811672E1,3.925020292E-1,4.743612984E0,3.364917962E0,-1.000000000E0
6.179193819E1,5.043985513E1,1.536357833E1,2.896399267E2,3.346760499E2,1.620753273E0,1.042362461E1,3.941327136E-1,4.742880478E0,3.365950356E0,-1.000000000E0
6.279192138E1,5.043986894E1,1.536358607E1,2.900241828E2,3.350602605E2,1.579142409E0,1.580527723E1,3.955658583E-1,4.742630422E0,3.366302676E0,-1.000000000E0
6.379190564E1,5.043988168E1,1.536358915E1,2.902364012E2,3.352724378E2,1.580796382E0,1.673018246E1,3.968895124E-1,4.742646697E0,3.366279747E0,-1.000000000E0
6.479189110E1,5.043989190E1,1.536359874E1,2.902153202E2,3.352513224E2,1.572535026E0,2.440414698E1,3.980082374E-1,4.741158394E0,3.368375590E0,-1.000000000E0
6.579187644E1,5.043990156E1,1.536360316E1,2.899422290E2,3.349781996E2,1.510527385E0,2.394822577E1,3.995414576E-1,4.740132184E0,3.369819567E0,-1.000000000E0
6.679186225E1,5.043991449E1,1.536361068E1,2.898794466E2,3.349153746E2,1.532519442E0,2.264619821E1,4.013476760E-1,4.739844187E0,3.370224638E0,-1.000000000E0
6.779184866E1,5.043993045E1,1.536361541E1,2.901241137E2,3.351599900E2,1.591988825E0,1.905192233E1,4.028079121E-1,4.739403985E0,3.370843648E0,-1.000000000E0
6.879183567E1,5.043994249E1,1.536362365E1,2.897196208E2,3.347554572E2,1.573871929E0,2.277693595E1,4.039934660E-1,4.736652333E0,3.374709129E0,-1.000000000E0
6.979182410E1,5.043994957E1,1.536363617E1,2.897938650E2,3.348296763E2,1.503159411E0,3.437552147E1,4.053069360E-1,4.733769741E0,3.378751407E0,-1.000000000E0
7.079181194E1,5.043996079E1,1.536364196E1,2.893976635E2,3.344334380E2,1.526680535E0,3.382350344E1,4.063791398E-1,4.732785248E0,3.380130298E0,-1.000000000E0
7.179180121E1,5.043996739E1,1.536365300E1,2.887912567E2,3.338270081E2,1.481980973E0,3.659219202E1,4.077788821E-1,4.733768297E0,3.378753431E0,-1.000000000E0
7.279179025E1,5.043997957E1,1.536365794E1,2.886278234E2,3.336635350E2,1.509691669E0,2.782440561E1,4.091083948E-1,4.735151702E0,3.376814386E0,-1.000000000E0
7.379177999E1,5.043998950E1,1.536366841E1,2.882625376E2,3.332982155E2,1.533770438E0,2.614093002E1,4.101298054E-1,4.735610015E0,3.376171621E0,-1.000000000E0
7.479176915E1,5.043999756E1,1.536367533E1,2.876764543E2,3.327121052E2,1.467276698E0,2.637146753E1,4.116944374E-1,4.737976415E0,3.372849911E0,-1.000000000E0
7.579175949E1,5.044000878E1,1.536368865E1,2.875502956E2,3.325859082E2,1.531995787E0,3.056177764E1,4.132943885E-1,4.735513030E0,3.376307654E0,-1.000000000E0
7.679175007E1,5.044002198E1,1.536369766E1,2.880268284E2,3.330623973E2,1.588614786E0,2.616381017E1,4.149704384E-1,4.734942029E0,3.377108381E0,-1.000000000E0
7.779174125E1,5.044003670E1,1.536370274E1,2.885546351E2,3.335901560E2,1.592507057E0,1.827641740E1,4.166823051E-1,4.733442369E0,3.379210021E0,-1.000000000E0
7.879173219E1,5.044004863E1,1.536371802E1,2.893773772E2,3.344128572E2,1.559473764E0,2.385700679E1,4.184035026E-1,4.734551724E0,3.377655549E0,-1.000000000E0
7.979172325E1,5.044006353E1,1.536372460E1,2.891846772E2,3.342201085E2,1.593268608E0,2.007860400E1,4.198607408E-1,4.737137188E0,3.374028497E0,-1.000000000E0
8.079171491E1,5.044007567E1,1.536373234E1,2.890764670E2,3.341118581E2,1.586616722E0,1.837656797E1,4.214229828E-1,4.734881752E0,3.377192891E0,-1.000000000E0
8.179170680E1,5.044008785E1,1.536374333E1,2.892001859E2,3.342355361E2,1.610949397E0,1.688291586E1,4.229319403E-1,4.734995525E0,3.377033374E0,-1.000000000E0
8.279169905E1,5.044009732E1,1.536375860E1,2.895630329E2,3.345983500E2,1.587422948E0,2.177800002E1,4.243426290E-1,4.735852282E0,3.375831779E0,-1.000000000E0
8.379169166E1,5.044010900E1,1.536376637E1,2.897443987E2,3.347796771E2,1.587179334E0,1.834512285E1,4.257467837E-1,4.735769214E0,3.375948309E0,-1.000000000E0
8.479168403E1,5.044011722E1,1.536378142E1,2.902833519E2,3.353186011E2,1.538185617E0,2.393736454E1,4.273795854E-1,4.737767285E0,3.373143666E0,-1.000000000E0
8.579167736E1,5.044013173E1,1.536378498E1,2.904442155E2,3.354794179E2,1.564172781E0,2.122215650E1,4.289280945E-1,4.737097134E0,3.374084732E0,-1.000000000E0
8.679167008E1,5.044014446E1,1.536379385E1,2.905419563E2,3.355771164E2,1.575932847E0,2.219811038E1,4.302799926E-1,4.736722465E0,3.374610693E0,-1.000000000E0
8.779166257E1,5.044015519E1,1.536380282E1,2.902523086E2,3.352874328E2,1.558272850E0,2.324800306E1,4.317758807E-1,4.736515893E0,3.374900625E0,-1.000000000E0
8.879165542E1,5.044016669E1,1.536381378E1,2.903495248E2,3.353846103E2,1.567792972E0,2.212531190E1,4.333557470E-1,4.734491557E0,3.377739885E0,-1.000000000E0
8.979164922E1,5.044018079E1,1.536381659E1,2.903118666E2,3.353469066E2,1.575469195E0,1.584493104E1,4.347181626E-1,4.733553692E0,3.379054080E0,-1.000000000E0
9.079164326E1,5.044019294E1,1.536381904E1,2.905016052E2,3.355366061E2,1.553884554E0,1.462708864E1,4.362615589E-1,4.733056415E0,3.379750584E0,-1.000000000E0
9.179163647E1,5.044020676E1,1.536382100E1,2.902164844E2,3.352514410E2,1.578056029E0,1.134159498E1,4.378123809E-1,4.732198152E0,3.380952185E0,-1.000000000E0
9.279162943E1,5.044022031E1,1.536382619E1,2.903802148E2,3.354151273E2,1.567923491E0,1.300379302E1,4.390467079E-1,4.733210484E0,3.379534812E0,-1.000000000E0
9.379162407E1,5.044023127E1,1.536382897E1,2.906182940E2,3.356531711E2,1.549873651E0,6.812334923E0,4.407904422E-1,4.733443557E0,3.379208358E0,-1.000000000E0
9.479161823E1,5.044024692E1,1.536382737E1,2.902605112E2,3.352953388E2,1.581605000E0,3.451861044E0,4.423854403E-1,4.734222439E0,3.378117069E0,-1.000000000E0
9.579161119E1,5.044026124E1,1.536382870E1,2.901367713E2,3.351715531E2,1.567794641E0,3.208650135E0,4.439378682E-1,4.733305302E0,3.379402011E0,-1.000000000E0
9.679160571E1,5.044027520E1,1.536382836E1,2.898210944E2,3.348558318E2,1.526800759E0,1.366175629E0,4.455106112E-1,4.731057877E0,3.382547619E0,-1.000000000E0
9.779160011E1,5.044028929E1,1.536382643E1,2.898703321E2,3.349050251E2,1.570942621E0,4.273706106E-2,4.470044246E-1,4.728316924E0,3.386378021E0,-1.000000000E0
9.879159391E1,5.044030271E1,1.536382544E1,2.900092849E2,3.350439354E2,1.564047586E0,2.068449676E-1,4.483089229E-1,4.727456770E0,3.387578711E0,-1.000000000E0
9.979158878E1,5.044031441E1,1.536382675E1,2.903645881E2,3.353992012E2,1.549772536E0,2.504612396E0,4.498321626E-1,4.728445343E0,3.386198705E0,-1.000000000E0
1.007915825E2,5.044032786E1,1.536383079E1,2.900713758E2,3.351059453E2,1.575042762E0,5.049357903E0,4.515038934E-1,4.726930102E0,3.388313569E0,-1.000000000E0
1.017915773E2,5.044034283E1,1.536382864E1,2.902734533E2,3.353079755E2,1.550698125E0,3.591983358E2,4.531572531E-1,4.724330853E0,3.391936765E0,-1.000000000E0
1.027915711E2,5.044035660E1,1.536383746E1,2.903598364E2,3.353943131E2,1.515917225E0,6.224214122E0,4.549075721E-1,4.729568943E0,3.384629174E0,-1.000000000E0
1.037915668E2,5.044037234E1,1.536383759E1,2.904906854E2,3.355251120E2,1.570128642E0,5.280442573E0,4.566176823E-1,4.729755967E0,3.384367818E0,-1.000000000E0
1.047915611E2,5.044038742E1,1.536383282E1,2.903589168E2,3.353932964E2,1.574750011E0,3.599216736E2,4.581201809E-1,4.731752008E0,3.381576551E0,-1.000000000E0
1.057915550E2,5.044040093E1,1.536383222E1,2.899724620E2,3.350067988E2,1.570782076E0,3.593215977E2,4.597445383E-1,4.732202224E0,3.380946486E0,-1.000000000E0
1.067915502E2,5.044041546E1,1.536383449E1,2.898929427E2,3.349272328E2,1.582179435E0,1.592050177E0,4.610613173E-1,4.733460073E0,3.379185223E0,-1.000000000E0
1.077915452E2,5.044042614E1,1.536384252E1,2.897808819E2,3.348151364E2,1.572059466E0,6.229870581E0,4.624470412E-1,4.731588283E0,3.381805635E0,-1.000000000E0
1.087915395E2,5.044043854E1,1.536384054E1,2.899602558E2,3.349944713E2,1.575752556E0,2.872753784E0,4.640831098E-1,4.729762294E0,3.384358976E0,-1.000000000E0
1.097915347E2,5.044045322E1,1.536384220E1,2.901974617E2,3.352316302E2,1.540739732E0,4.286526534E0,4.655872826E-1,4.731175661E0,3.382382873E0,-1.000000000E0
1.107915293E2,5.044046672E1,1.536384360E1,2.901769106E2,3.352110358E2,1.551193890E0,3.618978516E0,4.672312230E-1,4.731868952E0,3.381412908E0,-1.000000000E0
1.117915238E2,5.044048113E1,1.536383845E1,2.898815652E2,3.349156456E2,1.580468991E0,9.385577724E-4,4.689141669E-1,4.730290494E0,3.383620675E0,-1.000000000E0
1.127915189E2,5.044049626E1,1.536383766E1,2.900396585E2,3.350736910E2,1.588683197E0,3.042792803E-1,4.706266144E-1,4.731818331E0,3.381483744E0,-1.000000000E0
1.137915146E2,5.044051162E1,1.536383588E1,2.901510093E2,3.351849933E2,1.585794140E0,8.978652130E-2,4.720096277E-1,4.731385285E0,3.382089638E0,-1.000000000E0
1.147915088E2,5.044052404E1,1.536383682E1,2.902384359E2,3.352723801E2,1.560119162E0,3.733172140E-1,4.738146302E-1,4.730766619E0,3.382954956E0,-1.000000000E0
1.157915037E2,5.044054005E1,1.536383262E1,2.900076540E2,3.350415482E2,1.565187053E0,3.592531287E2,4.752828852E-1,4.730187359E0,3.383764854E0,-1.000000000E0
1.167914995E2,5.044055316E1,1.536383511E1,2.903811506E2,3.354150026E2,1.563022136E0,1.496661052E0,4.764196440E-1,4.729926568E0,3.384129385E0,-1.000000000E0
1.177914945E2,5.044056338E1,1.536383518E1,2.902410751E2,3.352748946E2,1.558345972E0,3.596084954E2,4.780577663E-1,4.731366295E0,3.382116203E0,-1.000000000E0
1.187914901E2,5.044057805E1,1.536383304E1,2.901247826E2,3.351585559E2,1.564239956E0,1.334572345E0,4.795323646E-1,4.727793657E0,3.387108527E0,-1.000000000E0
1.197914842E2,5.044059131E1,1.536383343E1,2.905118890E2,3.355456200E2,1.544960195E0,1.713944594E0,4.810604238E-1,4.726061660E0,3.389524777E0,-1.000000000E0
1.207914802E2,5.044060505E1,1.536383374E1,2.907621807E2,3.357958680E2,1.568555034E0,3.135828578E-1,4.825560372E-1,4.725048260E0,3.390937329E0,-1.000000000E0
1.217914752E2,5.044061849E1,1.536383276E1,2.899644211E2,3.349980658E2,1.524744871E0,3.597136260E2,4.841346532E-1,4.726489420E0,3.388928267E0,-1.000000000E0
1.227914698E2,5.044063266E1,1.536383143E1,2.896904226E2,3.347240225E2,1.566690866E0,1.430819983E0,4.857360661E-1,4.728699737E0,3.385843445E0,-1.000000000E0
1.237914658E2,5.044064705E1,1.536383224E1,2.899537423E2,3.349872962E2,1.594491288E0,5.668446292E0,4.874636994E-1,4.726806478E0,3.388486026E0,-1.000000000E0
1.247914605E2,5.044066259E1,1.536383180E1,2.897730370E2,3.348065416E2,1.589295945E0,3.629793542E0,4.889966388E-1,4.725951927E0,3.389677774E0,-1.000000000E0
1.257914551E2,5.044067636E1,1.536383262E1,2.891733870E2,3.342068477E2,1.583874557E0,3.288001098E0,4.906000470E-1,4.726873833E0,3.388392068E0,-1.000000000E0
1.267914511E2,5.044068988E1,1.536382473E1,2.894032039E2,3.344366231E2,1.610800479E0,3.571477068E2,4.920733698E-1,4.728185427E0,3.386561620E0,-1.000000000E0
1.277914459E2,5.044070306E1,1.536382684E1,2.888829712E2,3.339163481E2,1.569750820E0,3.705848062E0,4.940335481E-1,4.730982407E0,3.382653174E0,-1.000000000E0
1.287914410E2,5.044071921E1,1.536381575E1,2.893119603E2,3.343452880E2,1.625282787E0,3.556869806E2,4.957628632E-1,4.730521636E0,3.383297516E0,-1.000000000E0
1.297914366E2,5.044073465E1,1.536381286E1,2.895693261E2,3.346026053E2,1.615251130E0,3.556050267E2,4.973923055E-1,4.730188369E0,3.383763441E0,-1.000000000E0
1.307914324E2,5.044074649E1,1.536382642E1,2.883978985E2,3.334311373E2,1.509563996E0,1.764276486E1,4.985087590E-1,4.738423925E0,3.372221188E0,-1.000000000E0
1.317914268E2,5.044075573E1,1.536383261E1,2.877205488E2,3.327537571E2,1.395418849E0,2.891246485E1,4.995288228E-1,4.743812860E0,3.364636173E0,-1.000000000E0
1.327921830E2,5.044076413E1,1.536383837E1,2.872046395E2,3.322378198E2,1.423448815E0,3.283334137E1,5.010591119E-1,4.747923082E0,3.358833643E0,-1.000000000E0
1.337921983E2,5.044077753E1,1.536384332E1,2.870460592E2,3.320791959E2,1.453885631E0,2.641208992E1,5.027056825E-1,4.749453068E0,3.356669866E0,-1.000000000E0
1.347921984E2,5.044079205E1,1.536384786E1,2.869794818E2,3.320125715E2,1.525578845E0,2.148953995E1,5.040941195E-1,4.748920408E0,3.357423416E0,-1.000000000E0
1.357922060E2,5.044080385E1,1.536385429E1,2.866272483E2,3.316602992E2,1.504254257E0,2.172112159E1,5.057907560E-1,4.748470626E0,3.358059522E0,-1.000000000E0
1.367922157E2,5.044081909E1,1.536385521E1,2.866500762E2,3.316830784E2,1.561832415E0,1.440836901E1,5.078624100E-1,4.748129917E0,3.358541249E0,-1.000000000E0
1.377922111E2,5.044083765E1,1.536385256E1,2.869663256E2,3.319992693E2,1.615919096E0,8.081015735E0,5.097395914E-1,4.745601203E0,3.362113362E0,-1.000000000E0
1.387922174E2,5.044085428E1,1.536384803E1,2.873748848E2,3.324077765E2,1.659079220E0,1.365702586E0,5.114858178E-1,4.742150333E0,3.366978951E0,-1.000000000E0
1.397922239E2,5.044086987E1,1.536384502E1,2.875572541E2,3.325900969E2,1.637454547E0,5.800060286E-1,5.133160584E-1,4.739442951E0,3.370788861E0,-1.000000000E0
1.407922145E2,5.044088628E1,1.536384704E1,2.880336466E2,3.330664368E2,1.640766658E0,6.201607023E0,5.150292302E-1,4.739979595E0,3.370034195E0,-1.000000000E0
1.417922157E2,5.044090124E1,1.536384129E1,2.882928735E2,3.333256171E2,1.639049947E0,5.134266597E0,5.167865961E-1,4.733705048E0,3.378842043E0,-1.000000000E0
1.427922210E2,5.044091694E1,1.536383845E1,2.883678388E2,3.334005331E2,1.638356817E0,4.287942491E0,5.185840349E-1,4.732638279E0,3.380336071E0,-1.000000000E0
1.437922088E2,5.044093123E1,1.536382657E1,2.891225752E2,3.341552264E2,1.635082584E0,3.577847179E2,5.201989145E-1,4.731460167E0,3.381984879E0,-1.000000000E0
1.447922099E2,5.044094489E1,1.536383432E1,2.880119137E2,3.330445200E2,1.526771431E0,1.236106037E1,5.218556836E-1,4.732368519E0,3.380713717E0,-1.000000000E0
1.457922117E2,5.044095917E1,1.536384096E1,2.878814141E2,3.329139736E2,1.530773216E0,1.601647493E1,5.232092592E-1,4.735215659E0,3.376724699E0,-1.000000000E0
1.467922016E2,5.044097108E1,1.536384498E1,2.872851708E2,3.323176917E2,1.459203840E0,2.182177533E1,5.246000169E-1,4.738994716E0,3.371419006E0,-1.000000000E0
1.477921927E2,5.044098356E1,1.536384375E1,2.870774042E2,3.321098855E2,1.497711937E0,1.706215161E1,5.256801603E-1,4.740738911E0,3.368965956E0,-1.000000000E0
1.487921842E2,5.044099306E1,1.536384690E1,2.866804276E2,3.317128781E2,1.435692935E0,2.224079915E1,5.273979178E-1,4.741712966E0,3.367594865E0,-1.000000000E0
1.497921757E2,5.044100778E1,1.536383955E1,2.868496864E2,3.318820916E2,1.475534651E0,1.785872878E1,5.288010003E-1,4.744021159E0,3.364342472E0,-1.000000000E0
1.507921680E2,5.044102039E1,1.536383866E1,2.870510963E2,3.320834615E2,1.561596207E0,1.500019231E1,5.303066950E-1,4.741315894E0,3.368153891E0,-1.000000000E0
1.517921598E2,5.044103108E1,1.536385171E1,2.870265400E2,3.320588686E2,1.565259915E0,2.774290666E1,5.319461834E-1,4.737656221E0,3.373299656E0,-1.000000000E0
